,city,country,date.utc,location,parameter,value,unit
301,London,GB,2019-06-13 18:00:00+00:00,London Westminster,pm25,8.0,µg/m³
302,London,GB,2019-06-13 17:00:00+00:00,London Westminster,pm25,9.0,µg/m³
303,London,GB,2019-06-13 16:00:00+00:00,London Westminster,pm25,9.0,µg/m³
304,London,GB,2019-06-13 15:00:00+00:00,London Westminster,pm25,9.0,µg/m³
305,London,GB,2019-06-13 14:00:00+00:00,London Westminster,pm25,9.0,µg/m³
306,London,GB,2019-06-13 13:00:00+00:00,London Westminster,pm25,9.0,µg/m³
307,London,GB,2019-06-13 12:00:00+00:00,London Westminster,pm25,10.0,µg/m³
308,London,GB,2019-06-13 11:00:00+00:00,London Westminster,pm25,10.0,µg/m³
309,London,GB,2019-06-13 10:00:00+00:00,London Westminster,pm25,9.0,µg/m³
310,London,GB,2019-06-13 09:00:00+00:00,London Westminster,pm25,10.0,µg/m³
311,London,GB,2019-06-13 08:00:00+00:00,London Westminster,pm25,9.0,µg/m³
312,London,GB,2019-06-13 07:00:00+00:00,London Westminster,pm25,9.0,µg/m³
313,London,GB,2019-06-13 06:00:00+00:00,London Westminster,pm25,9.0,µg/m³
314,London,GB,2019-06-13 05:00:00+00:00,London Westminster,pm25,9.0,µg/m³
315,London,GB,2019-06-13 04:00:00+00:00,London Westminster,pm25,9.0,µg/m³
316,London,GB,2019-06-13 03:00:00+00:00,London Westminster,pm25,8.0,µg/m³
317,London,GB,2019-06-13 02:00:00+00:00,London Westminster,pm25,8.0,µg/m³
318,London,GB,2019-06-13 00:00:00+00:00,London Westminster,pm25,7.0,µg/m³
319,London,GB,2019-06-12 23:00:00+00:00,London Westminster,pm25,7.0,µg/m³
320,London,GB,2019-06-12 21:00:00+00:00,London Westminster,pm25,7.0,µg/m³
321,London,GB,2019-06-12 20:00:00+00:00,London Westminster,pm25,7.0,µg/m³
322,London,GB,2019-06-12 19:00:00+00:00,London Westminster,pm25,7.0,µg/m³
323,London,GB,2019-06-12 18:00:00+00:00,London Westminster,pm25,7.0,µg/m³
324,London,GB,2019-06-12 17:00:00+00:00,London Westminster,pm25,7.0,µg/m³
325,London,GB,2019-06-12 16:00:00+00:00,London Westminster,pm25,7.0,µg/m³
326,London,GB,2019-06-12 15:00:00+00:00,London Westminster,pm25,6.0,µg/m³
327,London,GB,2019-06-12 14:00:00+00:00,London Westminster,pm25,6.0,µg/m³
328,London,GB,2019-06-12 13:00:00+00:00,London Westminster,pm25,6.0,µg/m³
329,London,GB,2019-06-12 12:00:00+00:00,London Westminster,pm25,6.0,µg/m³
330,London,GB,2019-06-12 11:00:00+00:00,London Westminster,pm25,6.0,µg/m³
331,London,GB,2019-06-12 10:00:00+00:00,London Westminster,pm25,6.0,µg/m³
332,London,GB,2019-06-12 09:00:00+00:00,London Westminster,pm25,6.0,µg/m³
333,London,GB,2019-06-12 08:00:00+00:00,London Westminster,pm25,6.0,µg/m³
334,London,GB,2019-06-12 07:00:00+00:00,London Westminster,pm25,6.0,µg/m³
335,London,GB,2019-06-12 06:00:00+00:00,London Westminster,pm25,6.0,µg/m³
336,London,GB,2019-06-12 05:00:00+00:00,London Westminster,pm25,7.0,µg/m³
337,London,GB,2019-06-12 04:00:00+00:00,London Westminster,pm25,7.0,µg/m³
338,London,GB,2019-06-12 03:00:00+00:00,London Westminster,pm25,7.0,µg/m³
339,London,GB,2019-06-12 00:00:00+00:00,London Westminster,pm25,7.0,µg/m³
340,London,GB,2019-06-11 23:00:00+00:00,London Westminster,pm25,7.0,µg/m³
341,London,GB,2019-06-11 22:00:00+00:00,London Westminster,pm25,7.0,µg/m³
342,London,GB,2019-06-11 21:00:00+00:00,London Westminster,pm25,7.0,µg/m³
343,London,GB,2019-06-11 20:00:00+00:00,London Westminster,pm25,7.0,µg/m³
344,London,GB,2019-06-11 19:00:00+00:00,London Westminster,pm25,7.0,µg/m³
345,London,GB,2019-06-11 18:00:00+00:00,London Westminster,pm25,7.0,µg/m³
346,London,GB,2019-06-11 17:00:00+00:00,London Westminster,pm25,7.0,µg/m³
347,London,GB,2019-06-11 16:00:00+00:00,London Westminster,pm25,7.0,µg/m³
348,London,GB,2019-06-11 15:00:00+00:00,London Westminster,pm25,7.0,µg/m³
349,London,GB,2019-06-11 14:00:00+00:00,London Westminster,pm25,7.0,µg/m³
350,London,GB,2019-06-11 13:00:00+00:00,London Westminster,pm25,7.0,µg/m³
351,London,GB,2019-06-11 12:00:00+00:00,London Westminster,pm25,8.0,µg/m³
352,London,GB,2019-06-11 11:00:00+00:00,London Westminster,pm25,8.0,µg/m³
353,London,GB,2019-06-11 10:00:00+00:00,London Westminster,pm25,8.0,µg/m³
354,London,GB,2019-06-11 09:00:00+00:00,London Westminster,pm25,8.0,µg/m³
355,London,GB,2019-06-11 08:00:00+00:00,London Westminster,pm25,8.0,µg/m³
356,London,GB,2019-06-11 07:00:00+00:00,London Westminster,pm25,7.0,µg/m³
357,London,GB,2019-06-11 06:00:00+00:00,London Westminster,pm25,7.0,µg/m³
358,London,GB,2019-06-11 05:00:00+00:00,London Westminster,pm25,8.0,µg/m³
359,London,GB,2019-06-11 04:00:00+00:00,London Westminster,pm25,8.0,µg/m³
360,London,GB,2019-06-11 03:00:00+00:00,London Westminster,pm25,8.0,µg/m³
361,London,GB,2019-06-11 02:00:00+00:00,London Westminster,pm25,8.0,µg/m³
362,London,GB,2019-06-11 01:00:00+00:00,London Westminster,pm25,8.0,µg/m³
363,London,GB,2019-06-11 00:00:00+00:00,London Westminster,pm25,8.0,µg/m³
364,London,GB,2019-06-10 23:00:00+00:00,London Westminster,pm25,8.0,µg/m³
365,London,GB,2019-06-10 22:00:00+00:00,London Westminster,pm25,8.0,µg/m³
366,London,GB,2019-06-10 21:00:00+00:00,London Westminster,pm25,8.0,µg/m³
367,London,GB,2019-06-10 20:00:00+00:00,London Westminster,pm25,8.0,µg/m³
368,London,GB,2019-06-10 19:00:00+00:00,London Westminster,pm25,8.0,µg/m³
369,London,GB,2019-06-10 18:00:00+00:00,London Westminster,pm25,8.0,µg/m³
370,London,GB,2019-06-10 17:00:00+00:00,London Westminster,pm25,8.0,µg/m³
371,London,GB,2019-06-10 16:00:00+00:00,London Westminster,pm25,8.0,µg/m³
372,London,GB,2019-06-10 15:00:00+00:00,London Westminster,pm25,8.0,µg/m³
373,London,GB,2019-06-10 14:00:00+00:00,London Westminster,pm25,8.0,µg/m³
374,London,GB,2019-06-10 13:00:00+00:00,London Westminster,pm25,8.0,µg/m³
375,London,GB,2019-06-10 12:00:00+00:00,London Westminster,pm25,8.0,µg/m³
376,London,GB,2019-06-10 11:00:00+00:00,London Westminster,pm25,8.0,µg/m³
377,London,GB,2019-06-10 10:00:00+00:00,London Westminster,pm25,7.0,µg/m³
378,London,GB,2019-06-10 09:00:00+00:00,London Westminster,pm25,7.0,µg/m³
379,London,GB,2019-06-10 08:00:00+00:00,London Westminster,pm25,7.0,µg/m³
380,London,GB,2019-06-10 07:00:00+00:00,London Westminster,pm25,7.0,µg/m³
381,London,GB,2019-06-10 06:00:00+00:00,London Westminster,pm25,7.0,µg/m³
382,London,GB,2019-06-10 05:00:00+00:00,London Westminster,pm25,7.0,µg/m³
383,London,GB,2019-06-10 04:00:00+00:00,London Westminster,pm25,7.0,µg/m³
384,London,GB,2019-06-10 03:00:00+00:00,London Westminster,pm25,7.0,µg/m³
385,London,GB,2019-06-10 02:00:00+00:00,London Westminster,pm25,7.0,µg/m³
386,London,GB,2019-06-10 01:00:00+00:00,London Westminster,pm25,7.0,µg/m³
387,London,GB,2019-06-10 00:00:00+00:00,London Westminster,pm25,7.0,µg/m³
388,London,GB,2019-06-09 23:00:00+00:00,London Westminster,pm25,7.0,µg/m³
389,London,GB,2019-06-09 21:00:00+00:00,London Westminster,pm25,7.0,µg/m³
390,London,GB,2019-06-09 20:00:00+00:00,London Westminster,pm25,7.0,µg/m³
391,London,GB,2019-06-09 19:00:00+00:00,London Westminster,pm25,6.0,µg/m³
392,London,GB,2019-06-09 18:00:00+00:00,London Westminster,pm25,6.0,µg/m³
393,London,GB,2019-06-09 17:00:00+00:00,London Westminster,pm25,6.0,µg/m³
394,London,GB,2019-06-09 16:00:00+00:00,London Westminster,pm25,6.0,µg/m³
395,London,GB,2019-06-09 15:00:00+00:00,London Westminster,pm25,6.0,µg/m³
396,London,GB,2019-06-09 14:00:00+00:00,London Westminster,pm25,6.0,µg/m³
397,London,GB,2019-06-09 13:00:00+00:00,London Westminster,pm25,6.0,µg/m³
398,London,GB,2019-06-09 12:00:00+00:00,London Westminster,pm25,6.0,µg/m³
399,London,GB,2019-06-09 11:00:00+00:00,London Westminster,pm25,6.0,µg/m³
400,London,GB,2019-06-09 10:00:00+00:00,London Westminster,pm25,7.0,µg/m³
401,London,GB,2019-06-09 09:00:00+00:00,London Westminster,pm25,7.0,µg/m³
402,London,GB,2019-06-09 08:00:00+00:00,London Westminster,pm25,7.0,µg/m³
403,London,GB,2019-06-09 07:00:00+00:00,London Westminster,pm25,7.0,µg/m³
404,London,GB,2019-06-09 06:00:00+00:00,London Westminster,pm25,7.0,µg/m³
405,London,GB,2019-06-09 05:00:00+00:00,London Westminster,pm25,7.0,µg/m³
406,London,GB,2019-06-09 04:00:00+00:00,London Westminster,pm25,7.0,µg/m³
407,London,GB,2019-06-09 03:00:00+00:00,London Westminster,pm25,7.0,µg/m³
408,London,GB,2019-06-09 02:00:00+00:00,London Westminster,pm25,7.0,µg/m³
409,London,GB,2019-06-09 01:00:00+00:00,London Westminster,pm25,7.0,µg/m³
410,London,GB,2019-06-09 00:00:00+00:00,London Westminster,pm25,7.0,µg/m³
411,London,GB,2019-06-08 23:00:00+00:00,London Westminster,pm25,7.0,µg/m³
412,London,GB,2019-06-08 21:00:00+00:00,London Westminster,pm25,7.0,µg/m³
413,London,GB,2019-06-08 20:00:00+00:00,London Westminster,pm25,7.0,µg/m³
414,London,GB,2019-06-08 19:00:00+00:00,London Westminster,pm25,7.0,µg/m³
415,London,GB,2019-06-08 18:00:00+00:00,London Westminster,pm25,7.0,µg/m³
416,London,GB,2019-06-08 17:00:00+00:00,London Westminster,pm25,7.0,µg/m³
417,London,GB,2019-06-08 16:00:00+00:00,London Westminster,pm25,8.0,µg/m³
418,London,GB,2019-06-08 15:00:00+00:00,London Westminster,pm25,8.0,µg/m³
419,London,GB,2019-06-08 14:00:00+00:00,London Westminster,pm25,8.0,µg/m³
420,London,GB,2019-06-08 13:00:00+00:00,London Westminster,pm25,8.0,µg/m³
421,London,GB,2019-06-08 12:00:00+00:00,London Westminster,pm25,8.0,µg/m³
422,London,GB,2019-06-08 11:00:00+00:00,London Westminster,pm25,8.0,µg/m³
423,London,GB,2019-06-08 10:00:00+00:00,London Westminster,pm25,8.0,µg/m³
424,London,GB,2019-06-08 09:00:00+00:00,London Westminster,pm25,8.0,µg/m³
425,London,GB,2019-06-08 08:00:00+00:00,London Westminster,pm25,8.0,µg/m³
426,London,GB,2019-06-08 07:00:00+00:00,London Westminster,pm25,8.0,µg/m³
427,London,GB,2019-06-08 06:00:00+00:00,London Westminster,pm25,9.0,µg/m³
428,London,GB,2019-06-08 05:00:00+00:00,London Westminster,pm25,9.0,µg/m³
429,London,GB,2019-06-08 04:00:00+00:00,London Westminster,pm25,10.0,µg/m³
430,London,GB,2019-06-08 03:00:00+00:00,London Westminster,pm25,16.0,µg/m³
431,London,GB,2019-06-08 02:00:00+00:00,London Westminster,pm25,16.0,µg/m³
432,London,GB,2019-06-08 00:00:00+00:00,London Westminster,pm25,16.0,µg/m³
433,London,GB,2019-06-07 23:00:00+00:00,London Westminster,pm25,16.0,µg/m³
434,London,GB,2019-06-07 21:00:00+00:00,London Westminster,pm25,16.0,µg/m³
435,London,GB,2019-06-07 20:00:00+00:00,London Westminster,pm25,16.0,µg/m³
436,London,GB,2019-06-07 19:00:00+00:00,London Westminster,pm25,16.0,µg/m³
437,London,GB,2019-06-07 18:00:00+00:00,London Westminster,pm25,15.0,µg/m³
438,London,GB,2019-06-07 17:00:00+00:00,London Westminster,pm25,15.0,µg/m³
439,London,GB,2019-06-07 16:00:00+00:00,London Westminster,pm25,15.0,µg/m³
440,London,GB,2019-06-07 15:00:00+00:00,London Westminster,pm25,15.0,µg/m³
441,London,GB,2019-06-07 14:00:00+00:00,London Westminster,pm25,15.0,µg/m³
442,London,GB,2019-06-07 13:00:00+00:00,London Westminster,pm25,15.0,µg/m³
443,London,GB,2019-06-07 12:00:00+00:00,London Westminster,pm25,14.0,µg/m³
444,London,GB,2019-06-07 11:00:00+00:00,London Westminster,pm25,14.0,µg/m³
445,London,GB,2019-06-07 10:00:00+00:00,London Westminster,pm25,14.0,µg/m³
446,London,GB,2019-06-07 09:00:00+00:00,London Westminster,pm25,14.0,µg/m³
447,London,GB,2019-06-07 08:00:00+00:00,London Westminster,pm25,14.0,µg/m³
448,London,GB,2019-06-07 07:00:00+00:00,London Westminster,pm25,13.0,µg/m³
449,London,GB,2019-06-07 06:00:00+00:00,London Westminster,pm25,13.0,µg/m³
450,London,GB,2019-06-07 05:00:00+00:00,London Westminster,pm25,13.0,µg/m³
451,London,GB,2019-06-07 04:00:00+00:00,London Westminster,pm25,12.0,µg/m³
452,London,GB,2019-06-07 03:00:00+00:00,London Westminster,pm25,6.0,µg/m³
453,London,GB,2019-06-07 02:00:00+00:00,London Westminster,pm25,6.0,µg/m³
454,London,GB,2019-06-07 01:00:00+00:00,London Westminster,pm25,6.0,µg/m³
455,London,GB,2019-06-07 00:00:00+00:00,London Westminster,pm25,6.0,µg/m³
456,London,GB,2019-06-06 23:00:00+00:00,London Westminster,pm25,6.0,µg/m³
457,London,GB,2019-06-06 22:00:00+00:00,London Westminster,pm25,6.0,µg/m³
458,London,GB,2019-06-06 21:00:00+00:00,London Westminster,pm25,6.0,µg/m³
459,London,GB,2019-06-06 20:00:00+00:00,London Westminster,pm25,6.0,µg/m³
460,London,GB,2019-06-06 19:00:00+00:00,London Westminster,pm25,6.0,µg/m³
461,London,GB,2019-06-06 18:00:00+00:00,London Westminster,pm25,7.0,µg/m³
462,London,GB,2019-06-06 17:00:00+00:00,London Westminster,pm25,7.0,µg/m³
463,London,GB,2019-06-06 16:00:00+00:00,London Westminster,pm25,7.0,µg/m³
464,London,GB,2019-06-06 15:00:00+00:00,London Westminster,pm25,7.0,µg/m³
465,London,GB,2019-06-06 14:00:00+00:00,London Westminster,pm25,7.0,µg/m³
466,London,GB,2019-06-06 13:00:00+00:00,London Westminster,pm25,8.0,µg/m³
467,London,GB,2019-06-06 12:00:00+00:00,London Westminster,pm25,8.0,µg/m³
468,London,GB,2019-06-06 11:00:00+00:00,London Westminster,pm25,7.0,µg/m³
469,London,GB,2019-06-06 10:00:00+00:00,London Westminster,pm25,7.0,µg/m³
470,London,GB,2019-06-06 09:00:00+00:00,London Westminster,pm25,7.0,µg/m³
471,London,GB,2019-06-06 08:00:00+00:00,London Westminster,pm25,7.0,µg/m³
472,London,GB,2019-06-06 07:00:00+00:00,London Westminster,pm25,7.0,µg/m³
473,London,GB,2019-06-06 06:00:00+00:00,London Westminster,pm25,7.0,µg/m³
474,London,GB,2019-06-06 05:00:00+00:00,London Westminster,pm25,7.0,µg/m³
475,London,GB,2019-06-06 04:00:00+00:00,London Westminster,pm25,7.0,µg/m³
476,London,GB,2019-06-06 03:00:00+00:00,London Westminster,pm25,7.0,µg/m³
477,London,GB,2019-06-06 02:00:00+00:00,London Westminster,pm25,7.0,µg/m³
478,London,GB,2019-06-06 00:00:00+00:00,London Westminster,pm25,7.0,µg/m³
479,London,GB,2019-06-05 23:00:00+00:00,London Westminster,pm25,7.0,µg/m³
480,London,GB,2019-06-05 22:00:00+00:00,London Westminster,pm25,7.0,µg/m³
481,London,GB,2019-06-05 21:00:00+00:00,London Westminster,pm25,7.0,µg/m³
482,London,GB,2019-06-05 20:00:00+00:00,London Westminster,pm25,7.0,µg/m³
483,London,GB,2019-06-05 19:00:00+00:00,London Westminster,pm25,7.0,µg/m³
484,London,GB,2019-06-05 18:00:00+00:00,London Westminster,pm25,7.0,µg/m³
485,London,GB,2019-06-05 17:00:00+00:00,London Westminster,pm25,7.0,µg/m³
486,London,GB,2019-06-05 16:00:00+00:00,London Westminster,pm25,7.0,µg/m³
487,London,GB,2019-06-05 15:00:00+00:00,London Westminster,pm25,8.0,µg/m³
488,London,GB,2019-06-05 14:00:00+00:00,London Westminster,pm25,8.0,µg/m³
489,London,GB,2019-06-05 13:00:00+00:00,London Westminster,pm25,8.0,µg/m³
490,London,GB,2019-06-05 12:00:00+00:00,London Westminster,pm25,8.0,µg/m³
491,London,GB,2019-06-05 11:00:00+00:00,London Westminster,pm25,9.0,µg/m³
492,London,GB,2019-06-05 10:00:00+00:00,London Westminster,pm25,9.0,µg/m³
493,London,GB,2019-06-05 09:00:00+00:00,London Westminster,pm25,9.0,µg/m³
494,London,GB,2019-06-05 08:00:00+00:00,London Westminster,pm25,9.0,µg/m³
495,London,GB,2019-06-05 07:00:00+00:00,London Westminster,pm25,9.0,µg/m³
496,London,GB,2019-06-05 06:00:00+00:00,London Westminster,pm25,9.0,µg/m³
497,London,GB,2019-06-05 05:00:00+00:00,London Westminster,pm25,9.0,µg/m³
498,London,GB,2019-06-05 04:00:00+00:00,London Westminster,pm25,10.0,µg/m³
499,London,GB,2019-06-05 03:00:00+00:00,London Westminster,pm25,10.0,µg/m³
500,London,GB,2019-06-05 02:00:00+00:00,London Westminster,pm25,10.0,µg/m³
501,London,GB,2019-06-05 01:00:00+00:00,London Westminster,pm25,9.0,µg/m³
502,London,GB,2019-06-05 00:00:00+00:00,London Westminster,pm25,9.0,µg/m³
503,London,GB,2019-06-04 23:00:00+00:00,London Westminster,pm25,9.0,µg/m³
504,London,GB,2019-06-04 22:00:00+00:00,London Westminster,pm25,10.0,µg/m³
505,London,GB,2019-06-04 21:00:00+00:00,London Westminster,pm25,10.0,µg/m³
506,London,GB,2019-06-04 20:00:00+00:00,London Westminster,pm25,10.0,µg/m³
507,London,GB,2019-06-04 19:00:00+00:00,London Westminster,pm25,10.0,µg/m³
508,London,GB,2019-06-04 18:00:00+00:00,London Westminster,pm25,10.0,µg/m³
509,London,GB,2019-06-04 17:00:00+00:00,London Westminster,pm25,9.0,µg/m³
510,London,GB,2019-06-04 16:00:00+00:00,London Westminster,pm25,9.0,µg/m³
511,London,GB,2019-06-04 15:00:00+00:00,London Westminster,pm25,9.0,µg/m³
512,London,GB,2019-06-04 14:00:00+00:00,London Westminster,pm25,9.0,µg/m³
513,London,GB,2019-06-04 13:00:00+00:00,London Westminster,pm25,9.0,µg/m³
514,London,GB,2019-06-04 12:00:00+00:00,London Westminster,pm25,9.0,µg/m³
515,London,GB,2019-06-04 11:00:00+00:00,London Westminster,pm25,8.0,µg/m³
516,London,GB,2019-06-04 10:00:00+00:00,London Westminster,pm25,8.0,µg/m³
517,London,GB,2019-06-04 09:00:00+00:00,London Westminster,pm25,8.0,µg/m³
518,London,GB,2019-06-04 08:00:00+00:00,London Westminster,pm25,8.0,µg/m³
519,London,GB,2019-06-04 07:00:00+00:00,London Westminster,pm25,9.0,µg/m³
520,London,GB,2019-06-04 06:00:00+00:00,London Westminster,pm25,9.0,µg/m³
521,London,GB,2019-06-04 05:00:00+00:00,London Westminster,pm25,9.0,µg/m³
522,London,GB,2019-06-04 04:00:00+00:00,London Westminster,pm25,9.0,µg/m³
523,London,GB,2019-06-04 03:00:00+00:00,London Westminster,pm25,8.0,µg/m³
524,London,GB,2019-06-04 02:00:00+00:00,London Westminster,pm25,8.0,µg/m³
525,London,GB,2019-06-04 01:00:00+00:00,London Westminster,pm25,8.0,µg/m³
526,London,GB,2019-06-04 00:00:00+00:00,London Westminster,pm25,8.0,µg/m³
527,London,GB,2019-06-03 23:00:00+00:00,London Westminster,pm25,8.0,µg/m³
528,London,GB,2019-06-03 22:00:00+00:00,London Westminster,pm25,8.0,µg/m³
529,London,GB,2019-06-03 21:00:00+00:00,London Westminster,pm25,8.0,µg/m³
530,London,GB,2019-06-03 20:00:00+00:00,London Westminster,pm25,8.0,µg/m³
531,London,GB,2019-06-03 19:00:00+00:00,London Westminster,pm25,8.0,µg/m³
532,London,GB,2019-06-03 18:00:00+00:00,London Westminster,pm25,8.0,µg/m³
533,London,GB,2019-06-03 17:00:00+00:00,London Westminster,pm25,8.0,µg/m³
534,London,GB,2019-06-03 16:00:00+00:00,London Westminster,pm25,8.0,µg/m³
535,London,GB,2019-06-03 15:00:00+00:00,London Westminster,pm25,7.0,µg/m³
536,London,GB,2019-06-03 14:00:00+00:00,London Westminster,pm25,7.0,µg/m³
537,London,GB,2019-06-03 13:00:00+00:00,London Westminster,pm25,7.0,µg/m³
538,London,GB,2019-06-03 12:00:00+00:00,London Westminster,pm25,7.0,µg/m³
539,London,GB,2019-06-03 11:00:00+00:00,London Westminster,pm25,7.0,µg/m³
540,London,GB,2019-06-03 10:00:00+00:00,London Westminster,pm25,7.0,µg/m³
541,London,GB,2019-06-03 09:00:00+00:00,London Westminster,pm25,7.0,µg/m³
542,London,GB,2019-06-03 08:00:00+00:00,London Westminster,pm25,7.0,µg/m³
543,London,GB,2019-06-03 07:00:00+00:00,London Westminster,pm25,7.0,µg/m³
544,London,GB,2019-06-03 06:00:00+00:00,London Westminster,pm25,7.0,µg/m³
545,London,GB,2019-06-03 05:00:00+00:00,London Westminster,pm25,7.0,µg/m³
546,London,GB,2019-06-03 04:00:00+00:00,London Westminster,pm25,7.0,µg/m³
547,London,GB,2019-06-03 03:00:00+00:00,London Westminster,pm25,7.0,µg/m³
548,London,GB,2019-06-03 02:00:00+00:00,London Westminster,pm25,7.0,µg/m³
549,London,GB,2019-06-03 01:00:00+00:00,London Westminster,pm25,7.0,µg/m³
550,London,GB,2019-06-03 00:00:00+00:00,London Westminster,pm25,8.0,µg/m³
551,London,GB,2019-06-02 23:00:00+00:00,London Westminster,pm25,8.0,µg/m³
552,London,GB,2019-06-02 22:00:00+00:00,London Westminster,pm25,8.0,µg/m³
553,London,GB,2019-06-02 21:00:00+00:00,London Westminster,pm25,8.0,µg/m³
554,London,GB,2019-06-02 20:00:00+00:00,London Westminster,pm25,8.0,µg/m³
555,London,GB,2019-06-02 19:00:00+00:00,London Westminster,pm25,8.0,µg/m³
556,London,GB,2019-06-02 18:00:00+00:00,London Westminster,pm25,8.0,µg/m³
557,London,GB,2019-06-02 17:00:00+00:00,London Westminster,pm25,8.0,µg/m³
558,London,GB,2019-06-02 16:00:00+00:00,London Westminster,pm25,9.0,µg/m³
559,London,GB,2019-06-02 15:00:00+00:00,London Westminster,pm25,9.0,µg/m³
560,London,GB,2019-06-02 14:00:00+00:00,London Westminster,pm25,9.0,µg/m³
561,London,GB,2019-06-02 13:00:00+00:00,London Westminster,pm25,9.0,µg/m³
562,London,GB,2019-06-02 12:00:00+00:00,London Westminster,pm25,9.0,µg/m³
563,London,GB,2019-06-02 11:00:00+00:00,London Westminster,pm25,9.0,µg/m³
564,London,GB,2019-06-02 10:00:00+00:00,London Westminster,pm25,8.0,µg/m³
565,London,GB,2019-06-02 09:00:00+00:00,London Westminster,pm25,8.0,µg/m³
566,London,GB,2019-06-02 08:00:00+00:00,London Westminster,pm25,8.0,µg/m³
567,London,GB,2019-06-02 07:00:00+00:00,London Westminster,pm25,8.0,µg/m³
568,London,GB,2019-06-02 06:00:00+00:00,London Westminster,pm25,8.0,µg/m³
569,London,GB,2019-06-02 05:00:00+00:00,London Westminster,pm25,8.0,µg/m³
570,London,GB,2019-06-02 04:00:00+00:00,London Westminster,pm25,8.0,µg/m³
571,London,GB,2019-06-02 03:00:00+00:00,London Westminster,pm25,8.0,µg/m³
572,London,GB,2019-06-02 02:00:00+00:00,London Westminster,pm25,8.0,µg/m³
573,London,GB,2019-06-02 01:00:00+00:00,London Westminster,pm25,8.0,µg/m³
574,London,GB,2019-06-02 00:00:00+00:00,London Westminster,pm25,8.0,µg/m³
575,London,GB,2019-06-01 23:00:00+00:00,London Westminster,pm25,7.0,µg/m³
576,London,GB,2019-06-01 22:00:00+00:00,London Westminster,pm25,7.0,µg/m³
577,London,GB,2019-06-01 21:00:00+00:00,London Westminster,pm25,7.0,µg/m³
578,London,GB,2019-06-01 20:00:00+00:00,London Westminster,pm25,7.0,µg/m³
579,London,GB,2019-06-01 19:00:00+00:00,London Westminster,pm25,7.0,µg/m³
580,London,GB,2019-06-01 18:00:00+00:00,London Westminster,pm25,7.0,µg/m³
581,London,GB,2019-06-01 17:00:00+00:00,London Westminster,pm25,7.0,µg/m³
582,London,GB,2019-06-01 16:00:00+00:00,London Westminster,pm25,7.0,µg/m³
583,London,GB,2019-06-01 15:00:00+00:00,London Westminster,pm25,6.0,µg/m³
584,London,GB,2019-06-01 14:00:00+00:00,London Westminster,pm25,6.0,µg/m³
585,London,GB,2019-06-01 13:00:00+00:00,London Westminster,pm25,6.0,µg/m³
586,London,GB,2019-06-01 12:00:00+00:00,London Westminster,pm25,6.0,µg/m³
587,London,GB,2019-06-01 11:00:00+00:00,London Westminster,pm25,6.0,µg/m³
588,London,GB,2019-06-01 10:00:00+00:00,London Westminster,pm25,6.0,µg/m³
589,London,GB,2019-06-01 09:00:00+00:00,London Westminster,pm25,6.0,µg/m³
590,London,GB,2019-06-01 08:00:00+00:00,London Westminster,pm25,6.0,µg/m³
591,London,GB,2019-06-01 07:00:00+00:00,London Westminster,pm25,6.0,µg/m³
592,London,GB,2019-06-01 06:00:00+00:00,London Westminster,pm25,6.0,µg/m³
593,London,GB,2019-06-01 05:00:00+00:00,London Westminster,pm25,6.0,µg/m³
594,London,GB,2019-06-01 04:00:00+00:00,London Westminster,pm25,6.0,µg/m³
595,London,GB,2019-06-01 03:00:00+00:00,London Westminster,pm25,6.0,µg/m³
596,London,GB,2019-06-01 02:00:00+00:00,London Westminster,pm25,6.0,µg/m³
597,London,GB,2019-06-01 01:00:00+00:00,London Westminster,pm25,6.0,µg/m³
598,London,GB,2019-06-01 00:00:00+00:00,London Westminster,pm25,6.0,µg/m³
599,London,GB,2019-05-31 23:00:00+00:00,London Westminster,pm25,6.0,µg/m³
600,London,GB,2019-05-31 22:00:00+00:00,London Westminster,pm25,5.0,µg/m³
601,London,GB,2019-05-31 21:00:00+00:00,London Westminster,pm25,6.0,µg/m³
602,London,GB,2019-05-31 20:00:00+00:00,London Westminster,pm25,6.0,µg/m³
603,London,GB,2019-05-31 19:00:00+00:00,London Westminster,pm25,6.0,µg/m³
604,London,GB,2019-05-31 18:00:00+00:00,London Westminster,pm25,6.0,µg/m³
605,London,GB,2019-05-31 17:00:00+00:00,London Westminster,pm25,6.0,µg/m³
606,London,GB,2019-05-31 16:00:00+00:00,London Westminster,pm25,6.0,µg/m³
607,London,GB,2019-05-31 15:00:00+00:00,London Westminster,pm25,6.0,µg/m³
608,London,GB,2019-05-31 14:00:00+00:00,London Westminster,pm25,6.0,µg/m³
609,London,GB,2019-05-31 13:00:00+00:00,London Westminster,pm25,6.0,µg/m³
